speaker_id,name,gender,movie_id,movie_name,label_agreeableness,label_openness,label_conscientiousness,label_extraversion,label_neuroticism
u6978,CHINO'S VOICE,?,m467,out of sight,,,,,
u6975,BUDDY,M,m467,out of sight,,,,,
u6976,BURDON,M,m467,out of sight,,,,,
u6979,CRUZ,M,m467,out of sight,,,,,
u6987,MAURICE,M,m467,out of sight,,,,,
u6981,GLENN,M,m467,out of sight,,,,,
u6989,PUP,?,m467,out of sight,,,,,
u6991,RIPLEY,M,m467,out of sight,,,,,
u6982,HEJIRA,M,m467,out of sight,,,,,
u6990,RAY,?,m467,out of sight,,,,,
u6984,KENNETH,?,m467,out of sight,,,,,
u6988,MOSELLE,?,m467,out of sight,,,,,
u6986,MARSHALL,M,m467,out of sight,,,,,
u6985,MAID,?,m467,out of sight,,,,,
u6992,WHITE BOY BOB,?,m467,out of sight,,,,,
u6996,BILLY,?,m468,pearl harbor,,,,,
u6993,ANTHONY,?,m468,pearl harbor,,,,,
u6994,BARBARA,?,m468,pearl harbor,,,,,
u6995,BETTY,?,m468,pearl harbor,,,,,
u7011,RED,?,m468,pearl harbor,,,,,
u7010,RAFE,M,m468,pearl harbor,,,,,
u6997,BRITISH AIR COMMANDER,?,m468,pearl harbor,,,,,
u7000,DANNY,M,m468,pearl harbor,,,,,
u6998,COLONEL,?,m468,pearl harbor,,,,,
u6999,COMA,?,m468,pearl harbor,,,,,
u7003,EARL,?,m468,pearl harbor,,,,,
u7008,MECHANIC,?,m468,pearl harbor,,,,,
u7004,EVELYN,F,m468,pearl harbor,,,,,
u7001,DOOLITTLE,?,m468,pearl harbor,,,,,
u7002,DORIE,?,m468,pearl harbor,,,,,
u7013,YAMAMOTO,?,m468,pearl harbor,,,,,
u7005,GENDA,?,m468,pearl harbor,,,,,
u7012,ROOSEVELT,?,m468,pearl harbor,,,,,
u7006,GENERAL MARSHALL,?,m468,pearl harbor,,,,,
u7007,IAN,?,m468,pearl harbor,,,,,
u7009,NISHIKURA,?,m468,pearl harbor,,,,,
u7014,BARNEY,?,m469,peggy sue got married,,,,,
u7019,ELIZABETH,?,m469,peggy sue got married,,,,,
u7025,PEGGY,F,m469,peggy sue got married,,,,,
u7015,BETH,?,m469,peggy sue got married,,,,,
u7016,CAROL,F,m469,peggy sue got married,,,,,
u7020,MADDY,?,m469,peggy sue got married,,,,,
u7017,CHARLIE,M,m469,peggy sue got married,,,,,
u7022,MR. KELCHER,M,m469,peggy sue got married,,,,,
u7018,DOLORES,?,m469,peggy sue got married,,,,,
u7028,TERRY,?,m469,peggy sue got married,,,,,
u7021,MICHAEL,M,m469,peggy sue got married,,,,,
u7023,MRS. KELCHER,F,m469,peggy sue got married,,,,,
u7024,NANCY,?,m469,peggy sue got married,,,,,
u7027,ROSALIE,?,m469,peggy sue got married,,,,,
u7026,RICHARD,M,m469,peggy sue got married,,,,,
u7029,CHASE,?,m470,pet sematary ii,,,,,
u7036,YOLANDER,?,m470,pet sematary ii,,,,,
u7032,GUS,?,m470,pet sematary ii,,,,,
u7035,RUDMAN,?,m470,pet sematary ii,,,,,
u7033,MARJORIE,?,m470,pet sematary ii,,,,,
u7031,GEOFF,M,m470,pet sematary ii,,,,,
u7030,DREW,M,m470,pet sematary ii,,,,,
u7034,RENEE,?,m470,pet sematary ii,,,,,
u7037,ANDREW,M,m471,philadelphia,1,0,1,0,0
u7051,SEIDMAN,?,m471,philadelphia,,,,,
u7044,KENTON,?,m471,philadelphia,,,,,
u7047,MIGUEL,M,m471,philadelphia,,,,,
u7052,WHEELER,?,m471,philadelphia,,,,,
u7041,INTERN,?,m471,philadelphia,,,,,
u7042,JOE,M,m471,philadelphia,1,1,1,1,0
u7049,RACHEL,?,m471,philadelphia,,,,,
u7039,BELINDA,F,m471,philadelphia,,,,,
u7050,SARAH,?,m471,philadelphia,,,,,
u7038,ANTHEA,?,m471,philadelphia,,,,,
u7040,DR. ARMBRUSTER,?,m471,philadelphia,,,,,
u7045,LAIRD,?,m471,philadelphia,,,,,
u7053,YOUNG MAN,?,m471,philadelphia,,,,,
u7046,LISA,M,m471,philadelphia,,,,,
u7048,MRS. FINLEY,?,m471,philadelphia,,,,,
u7043,JUDGE GARNETT,?,m471,philadelphia,,,,,
u7060,RIDDICK,M,m472,pitch black,,,,,
u7054,AUDREY,?,m472,pitch black,,,,,
u7059,PARIS,?,m472,pitch black,,,,,
u7055,FRY,F,m472,pitch black,,,,,
u7057,JOHNS,M,m472,pitch black,,,,,
u7062,ZEKE,?,m472,pitch black,,,,,
u7058,OWENS,?,m472,pitch black,,,,,
u7056,IMAM,?,m472,pitch black,,,,,
u7061,SHAZZA,?,m472,pitch black,,,,,
u7073,ZAIUS,M,m473,planet of the apes,,,,,
u7063,CORNELIUS,M,m473,planet of the apes,,,,,
u7072,TAYLOR,M,m473,planet of the apes,,,,,
u7074,ZIRA,?,m473,planet of the apes,,,,,
u7064,DODGE,?,m473,planet of the apes,,,,,
u7065,GALEN,?,m473,planet of the apes,,,,,
u7071,PRESIDENT,?,m473,planet of the apes,,,,,
u7066,HONORIUS,?,m473,planet of the apes,,,,,
u7067,JULIUS,?,m473,planet of the apes,,,,,
u7068,LANDON,?,m473,planet of the apes,,,,,
u7069,LUCIUS,?,m473,planet of the apes,,,,,
u7070,MAXIMUS,?,m473,planet of the apes,,,,,
u7078,CHRIS,M,m474,platoon,,,,,
u7075,BARNES,?,m474,platoon,,,,,
u7080,ELIAS,?,m474,platoon,,,,,
u7085,O'NEILL,?,m474,platoon,,,,,
u7076,BIG HAROLD,?,m474,platoon,,,,,
u7082,JUNIOR,?,m474,platoon,,,,,
u7077,BUNNY,?,m474,platoon,,,,,
u7086,RHAH,?,m474,platoon,,,,,
u7081,FRANCIS,?,m474,platoon,,,,,
u7083,KING,M,m474,platoon,,,,,
u7079,CRAWFORD,?,m474,platoon,,,,,
u7087,WOLFE,?,m474,platoon,,,,,
u7084,LERNER,?,m474,platoon,,,,,
u7088,BETTY,F,m475,playback,,,,,
u7101,MITCHELL,M,m475,playback,,,,,
u7102,PORTER,?,m475,playback,,,,,
u7098,MANAGER,?,m475,playback,,,,,
u7089,BRANDON,M,m475,playback,,,,,
u7105,WAITER,?,m475,playback,,,,,
u7095,KILLAINE,?,m475,playback,,,,,
u7103,SECRETARY,?,m475,playback,,,,,
u7093,GOBLE,?,m475,playback,,,,,
u7099,MARGO,?,m475,playback,,,,,
u7097,MAN,?,m475,playback,,,,,
u7090,CAMPBELL,?,m475,playback,,,,,
u7091,CLARENDON,?,m475,playback,,,,,
u7092,DRISCOLL,?,m475,playback,,,,,
u7096,MAGRUDER,?,m475,playback,,,,,
u7094,GORE,M,m475,playback,,,,,
u7104,TECHNICIAN,?,m475,playback,,,,,
u7100,MCKECHNIE,?,m475,playback,,,,,
u7106,ANN,F,m476,the ploughman's lunch,,,,,
u7111,JAMES,M,m476,the ploughman's lunch,,,,,
u7107,CARMEN,?,m476,the ploughman's lunch,,,,,
u7108,CHARLES,?,m476,the ploughman's lunch,,,,,
u7112,JEREMY,M,m476,the ploughman's lunch,,,,,
u7109,EDWARD,?,m476,the ploughman's lunch,,,,,
u7110,GOLD,M,m476,the ploughman's lunch,,,,,
u7116,SUSAN,F,m476,the ploughman's lunch,,,,,
u7117,TOM,?,m476,the ploughman's lunch,,,,,
u7115,PHILIP,?,m476,the ploughman's lunch,,,,,
u7114,MR. PENFIELD,?,m476,the ploughman's lunch,,,,,
u7113,MATTHEW,?,m476,the ploughman's lunch,,,,,
u7123,UTAH,M,m477,point break,,,,,
u7118,BODHI,M,m477,point break,,,,,
u7119,FIBERGLASS,?,m477,point break,,,,,
u7121,PAPPAS,M,m477,point break,,,,,
u7120,HARP,?,m477,point break,,,,,
u7122,TYLER,F,m477,point break,,,,,
u7124,WOMAN,?,m477,point break,,,,,
u7125,BILLY,?,m478,predator,,,,,
u7130,SCHAEFER,?,m478,predator,,,,,
u7126,DILLON,M,m478,predator,,,,,
u7127,MAC,?,m478,predator,,,,,
u7128,PHILIPS,?,m478,predator,,,,,
u7129,RAMIREZ,?,m478,predator,,,,,
u7131,BRIDGET,?,m479,pretty woman,,,,,
u7142,VIVIAN,F,m479,pretty woman,,,,,
u7132,DAVID,?,m479,pretty woman,,,,,
u7133,EDWARD,M,m479,pretty woman,,,,,
u7134,JAKE,?,m479,pretty woman,,,,,
u7136,KROSS,?,m479,pretty woman,,,,,
u7139,MR. THOMAS,M,m479,pretty woman,,,,,
u7141,STUCKEY,M,m479,pretty woman,,,,,
u7135,KIT,F,m479,pretty woman,,,,,
u7137,LANDLORD,?,m479,pretty woman,,,,,
u7138,MAID,?,m479,pretty woman,,,,,
u7140,SALESWOMAN,?,m479,pretty woman,,,,,
u7143,ALBINO,?,m480,the princess bride,,,,,
u7156,WESTLEY,M,m480,the princess bride,,,,,
u7144,BUTTERCUP,F,m480,the princess bride,,,,,
u7147,HUMPERDINCK,?,m480,the princess bride,,,,,
u7149,MAN IN BLACK,M,m480,the princess bride,,,,,
u7145,FEZZIK,M,m480,the princess bride,,,,,
u7155,VIZZINI,M,m480,the princess bride,,,,,
u7148,INIGO,M,m480,the princess bride,,,,,
u7146,GRANDFATHER,M,m480,the princess bride,,,,,
u7153,THE KID,?,m480,the princess bride,,,,,
u7157,YELLIN,?,m480,the princess bride,,,,,
u7152,RUGEN,?,m480,the princess bride,,,,,
u7150,MIRACLE MAX,?,m480,the princess bride,,,,,
u7154,VALERIE,?,m480,the princess bride,,,,,
u7151,MOTHER,?,m480,the princess bride,,,,,
u7158,BIALYSTOCK,M,m481,the producers,,,,,
u7162,DE BRIS,?,m481,the producers,,,,,
u7161,BLOOM AND DRUNK,?,m481,the producers,,,,,
u7160,BLOOM,M,m481,the producers,,,,,
u7165,LIEBKIND,M,m481,the producers,,,,,
u7168,ULLA,?,m481,the producers,,,,,
u7166,LITTLE OLD LADY,?,m481,the producers,,,,,
u7159,BIALYSTOCK AND BLOOM,?,m481,the producers,,,,,
u7167,LSD,?,m481,the producers,,,,,
u7163,GENERAL,?,m481,the producers,,,,,
u7164,GOEBBELS,?,m481,the producers,,,,,
u7169,ARBOGAST,M,m482,psycho,,,,,
u7177,NORMAN,M,m482,psycho,,,,,
u7180,SAM,M,m482,psycho,,,,,
u7173,LILA,F,m482,psycho,,,,,
u7170,CAR DEALER,?,m482,psycho,,,,,
u7175,MARY,F,m482,psycho,,,,,
u7171,CAROLINE,?,m482,psycho,,,,,
u7172,CAROLINE'S VOICE,?,m482,psycho,,,,,
u7174,LOWERY'S VOICE,?,m482,psycho,,,,,
u7181,SHERIFF,?,m482,psycho,,,,,
u7179,PATROLMAN,?,m482,psycho,,,,,
u7176,MRS. CHAMBERS,?,m482,psycho,,,,,
u7178,NORMAN'S VOICE,?,m482,psycho,,,,,
u7182,WOMAN'S VOICE,?,m482,psycho,,,,,
u7184,2ND EMBALMER,?,m483,maniac,,,,,
u7183,1ST EMBALMER,?,m483,maniac,,,,,
u7190,JONES,?,m483,maniac,,,,,
u7185,2ND OFFICER,?,m483,maniac,,,,,
u7186,ALICE,?,m483,maniac,,,,,
u7191,MAXWELL,?,m483,maniac,,,,,
u7187,BUCKLEY,?,m483,maniac,,,,,
u7188,COLLINS,?,m483,maniac,,,,,
u7193,WOMAN,?,m483,maniac,,,,,
u7189,GOOF,?,m483,maniac,,,,,
u7192,MRS. BUCKLEY,?,m483,maniac,,,,,
u7194,DOCTOR,?,m484,vampyr,,,,,
u7197,NIKOLAS,?,m484,vampyr,,,,,
u7198,NURSE,?,m484,vampyr,,,,,
u7195,LONE,?,m484,vampyr,,,,,
u7196,MARC,?,m484,vampyr,,,,,
u7200,THE SICK-ROOM,?,m484,vampyr,,,,,
u7199,THE DRAWING-ROOM,?,m484,vampyr,,,,,
u7212,SPARROW,?,m485,mystery of the wax museum,,,,,
u7201,CAPTAIN,?,m485,mystery of the wax museum,,,,,
u7206,FLORENCE,F,m485,mystery of the wax museum,,,,,
u7202,CHARLOTTE,F,m485,mystery of the wax museum,,,,,
u7210,RALPH,?,m485,mystery of the wax museum,,,,,
u7208,IGOR,?,m485,mystery of the wax museum,,,,,
u7203,DETECTIVE,?,m485,mystery of the wax museum,,,,,
u7204,EDITOR,M,m485,mystery of the wax museum,,,,,
u7205,FIRST DETECTIVE,?,m485,mystery of the wax museum,,,,,
u7211,SERGEANT,M,m485,mystery of the wax museum,,,,,
u7209,MAN,?,m485,mystery of the wax museum,,,,,
u7213,WINTON,M,m485,mystery of the wax museum,,,,,
u7207,GOLATILY,?,m485,mystery of the wax museum,,,,,
u7214,WORTH,?,m485,mystery of the wax museum,,,,,
u7215,ALEXANDER,?,m486,quantum project,,,,,
u7217,PENTCHO,M,m486,quantum project,,,,,
u7216,MIA,F,m486,quantum project,,,,,
u7226,MOTHER,F,m487,rambling rose,,,,,
u7218,BILLY,?,m487,rambling rose,,,,,
u7219,BROTHER,?,m487,rambling rose,,,,,
u7227,ROSE,F,m487,rambling rose,,,,,
u7220,BUDDY,M,m487,rambling rose,,,,,
u7228,WASKI,?,m487,rambling rose,,,,,
u7221,DADDY,M,m487,rambling rose,,,,,
u7223,DOLL,F,m487,rambling rose,,,,,
u7229,WILLCOX HILLYER,M,m487,rambling rose,,,,,
u7224,DR. MARTINSON,M,m487,rambling rose,,,,,
u7222,DAVE WILKIE,M,m487,rambling rose,,,,,
u7225,DR. WINTON,?,m487,rambling rose,,,,,
u7230,"""SCHOOL-MARM""",?,m488,red white black & blue,,,,,
u7237,KITTLE,?,m488,red white black & blue,,,,,
u7231,ADAM,?,m488,red white black & blue,,,,,
u7232,ARCHIE,?,m488,red white black & blue,,,,,
u7233,BENNY,?,m488,red white black & blue,,,,,
u7234,BILLY-BOY,M,m488,red white black & blue,,,,,
u7238,NENA,?,m488,red white black & blue,,,,,
u7235,CAPTAIN ALBERT,?,m488,red white black & blue,,,,,
u7236,D.A. RAVICH,?,m488,red white black & blue,,,,,
u7240,ZIMMERMANN,?,m488,red white black & blue,,,,,
u7239,POP-SWEET,?,m488,red white black & blue,,,,,
u7247,LANDO,?,m489,star wars: episode vi - return of the jedi,,,,,
u7241,ACKBAR,?,m489,star wars: episode vi - return of the jedi,,,,,
u7242,BEN,?,m489,star wars: episode vi - return of the jedi,,,,,
u7249,LUKE,M,m489,star wars: episode vi - return of the jedi,,,,,
u7245,HAN,M,m489,star wars: episode vi - return of the jedi,,,,,
u7243,BOUSHH,?,m489,star wars: episode vi - return of the jedi,,,,,
u7252,VADER,?,m489,star wars: episode vi - return of the jedi,,,,,
u7244,EMPEROR,?,m489,star wars: episode vi - return of the jedi,,,,,
u7248,LEIA,?,m489,star wars: episode vi - return of the jedi,,,,,
u7251,THREEPIO,?,m489,star wars: episode vi - return of the jedi,,,,,
u7246,JERJERROD,?,m489,star wars: episode vi - return of the jedi,,,,,
u7253,WEDGE,?,m489,star wars: episode vi - return of the jedi,,,,,
u7254,YODA,?,m489,star wars: episode vi - return of the jedi,,,,,
u7250,NINEDENINE,?,m489,star wars: episode vi - return of the jedi,,,,,
u7258,FRANK,M,m490,the rocky horror picture show,,,,,
u7255,BRAD,M,m490,the rocky horror picture show,,,,,
u7257,FAMILY,?,m490,the rocky horror picture show,,,,,
u7260,JANET,F,m490,the rocky horror picture show,,,,,
u7262,RIFF RAFF,?,m490,the rocky horror picture show,,,,,
u7256,DR SCOTT,?,m490,the rocky horror picture show,,,,,
u7259,GUESTS,?,m490,the rocky horror picture show,,,,,
u7263,ROCKY,?,m490,the rocky horror picture show,,,,,
u7261,MAGENTA,?,m490,the rocky horror picture show,,,,,
u7283,ROCKY,M,m491,rocky,1,1,0,0,1
u7264,ADRIAN,F,m491,rocky,,,,,
u7280,PAULIE,M,m491,rocky,,,,,
u7265,APOLLO,M,m491,rocky,,,,,
u7284,TRAINER,M,m491,rocky,,,,,
u7275,JERGENS,?,m491,rocky,,,,,
u7269,COMMENTATOR,?,m491,rocky,,,,,
u7266,BODYGUARD,?,m491,rocky,,,,,
u7267,CHIPPED TOOTH,?,m491,rocky,,,,,
u7268,CLEANER,?,m491,rocky,,,,,
u7271,COMMENTATOR #2,?,m491,rocky,,,,,
u7270,COMMENTATOR #1,?,m491,rocky,,,,,
u7277,MICKEY,M,m491,rocky,,,,,
u7272,DIPPER,?,m491,rocky,,,,,
u7273,FATS,?,m491,rocky,,,,,
u7274,GAZZO,M,m491,rocky,,,,,
u7276,MARIE,F,m491,rocky,,,,,
u7278,MIKE,?,m491,rocky,,,,,
u7279,OWNER,?,m491,rocky,,,,,
u7281,REPORTER,?,m491,rocky,,,,,
u7282,REPORTER #2,?,m491,rocky,,,,,
u7285,BABY HERMAN,?,m492,who framed roger rabbit,,,,,
u7288,DOLORES,F,m492,who framed roger rabbit,,,,,
u7295,VALIANT,M,m492,who framed roger rabbit,0,0,0,0,1
u7286,BETTY BOOP,?,m492,who framed roger rabbit,,,,,
u7287,DIRECTOR,?,m492,who framed roger rabbit,,,,,
u7294,ROGER RABBIT,M,m492,who framed roger rabbit,,,,,
u7289,DOOM,M,m492,who framed roger rabbit,,,,,
u7290,EARL,?,m492,who framed roger rabbit,,,,,
u7291,JESSICA RABBIT,F,m492,who framed roger rabbit,,,,,
u7292,LT. SANTINO,?,m492,who framed roger rabbit,,,,,
u7293,MAROON,M,m492,who framed roger rabbit,,,,,
u7308,SAMPSON,?,m493,romeo and juliet,,,,,
u7296,ABRAHAM,?,m493,romeo and juliet,,,,,
u7307,ROMEO,M,m493,romeo and juliet,,,,,
u7297,BALTHASAR,?,m493,romeo and juliet,,,,,
u7305,MERCUTIO,M,m493,romeo and juliet,,,,,
u7298,BENVOLIO,M,m493,romeo and juliet,,,,,
u7299,CAPULET,?,m493,romeo and juliet,,,,,
u7309,TYBALT,?,m493,romeo and juliet,,,,,
u7300,CRUSTY,?,m493,romeo and juliet,,,,,
u7303,JULIET,F,m493,romeo and juliet,,,,,
u7301,FATHER LAWRENCE,?,m493,romeo and juliet,,,,,
u7306,NURSE,F,m493,romeo and juliet,,,,,
u7302,GLORIA,?,m493,romeo and juliet,,,,,
u7304,LADY CAPULET,?,m493,romeo and juliet,,,,,
u7314,GREGOR,?,m494,ronin,,,,,
u7310,DAPPER GENT,?,m494,ronin,,,,,
u7323,VINCENT,M,m494,ronin,,,,,
u7311,DEIRDRE,F,m494,ronin,,,,,
u7316,LARRY,?,m494,ronin,,,,,
u7320,SEAMUS,M,m494,ronin,,,,,
u7319,SAM,M,m494,ronin,,,,,
u7312,EDVARD,?,m494,ronin,,,,,
u7313,FRANCOIS,?,m494,ronin,,,,,
u7317,MIKHI,?,m494,ronin,,,,,
u7318,PHONE VOICE,?,m494,ronin,,,,,
u7321,SWEDE,?,m494,ronin,,,,,
u7315,JEAN-PIERRE,?,m494,ronin,,,,,
u7322,TONY,?,m494,ronin,,,,,
u7327,DWAYNE,M,m495,route 9,,,,,
u7324,BOOTH,M,m495,route 9,,,,,
u7328,EARL,M,m495,route 9,,,,,
u7330,JESSE,M,m495,route 9,,,,,
u7331,MARTIN,?,m495,route 9,,,,,
u7333,SALLY,F,m495,route 9,,,,,
u7325,CLERK,?,m495,route 9,,,,,
u7335,WILLIE,?,m495,route 9,,,,,
u7326,CLIFF,?,m495,route 9,,,,,
u7334,WALLACE,?,m495,route 9,,,,,
u7332,SALESPERSON,?,m495,route 9,,,,,
u7329,EARL'S MOTHER,F,m495,route 9,,,,,
u7337,CARTER,M,m496,rush hour 2,0,1,0,1,1
u7336,CAPTAIN DIEL,?,m496,rush hour 2,,,,,
u7338,CRAPS DEALER,?,m496,rush hour 2,,,,,
u7339,DOORMAN #1,?,m496,rush hour 2,,,,,
u7342,KENNY,?,m496,rush hour 2,,,,,
u7341,ISABELLA,F,m496,rush hour 2,,,,,
u7345,RICKY TAN,?,m496,rush hour 2,,,,,
u7340,HOSTESS,?,m496,rush hour 2,,,,,
u7347,STEVEN REIGN,?,m496,rush hour 2,,,,,
u7343,LEE,M,m496,rush hour 2,,,,,
u7346,SPECIAL AGENT STERLING,?,m496,rush hour 2,,,,,
u7348,SUPERINDENDENT CHIN,?,m496,rush hour 2,,,,,
u7344,MASTER FU,?,m496,rush hour 2,,,,,
u7355,MAN'S VOICE,?,m497,rush hour,,,,,
u7349,CARTER,M,m497,rush hour,,,,,
u7350,DIEL,?,m497,rush hour,,,,,
u7359,WHITNEY,?,m497,rush hour,,,,,
u7354,LEE,M,m497,rush hour,,,,,
u7352,JOHNSON,F,m497,rush hour,,,,,
u7356,RUSS,M,m497,rush hour,,,,,
u7353,LAFONTAINE,?,m497,rush hour,,,,,
u7351,HAN,?,m497,rush hour,,,,,
u7357,SANG'S VOICE,?,m497,rush hour,,,,,
u7358,SOON YOUNG,?,m497,rush hour,,,,,
u7360,BOB,?,m498,runaway bride,,,,,
u7367,MAGGIE,F,m498,runaway bride,,,,,
u7366,IKE,M,m498,runaway bride,,,,,
u7361,BRIAN,?,m498,runaway bride,,,,,
u7362,CINDY,?,m498,runaway bride,,,,,
u7370,PEGGY,F,m498,runaway bride,,,,,
u7363,ELLIE,?,m498,runaway bride,,,,,
u7364,FISHER,M,m498,runaway bride,,,,,
u7365,GEORGE,?,m498,runaway bride,,,,,
u7368,MRS. PRESSMAN,?,m498,runaway bride,,,,,
u7369,MRS. TROUT,?,m498,runaway bride,,,,,
u7371,WALTER,?,m498,runaway bride,,,,,
u7385,SETH,?,m499,sleepless in seattle,,,,,
u7372,ANNIE,F,m499,sleepless in seattle,,,,,
u7390,WHEEDLE,?,m499,sleepless in seattle,,,,,
u7389,WALTER,M,m499,sleepless in seattle,,,,,
u7374,BECKY,F,m499,sleepless in seattle,,,,,
u7376,DET. WHEEDLE,?,m499,sleepless in seattle,,,,,
u7382,LAURIE,?,m499,sleepless in seattle,,,,,
u7381,JONAH,M,m499,sleepless in seattle,,,,,
u7387,TOM,?,m499,sleepless in seattle,,,,,
u7373,BARBARA,F,m499,sleepless in seattle,,,,,
u7384,SAM,M,m499,sleepless in seattle,,,,,
u7375,BOB,?,m499,sleepless in seattle,,,,,
u7377,DR. MARCIA FIELDSTONE,F,m499,sleepless in seattle,,,,,
u7378,GREG,?,m499,sleepless in seattle,,,,,
u7386,SUZY,?,m499,sleepless in seattle,,,,,
u7379,JAY,?,m499,sleepless in seattle,,,,,
u7380,JESSICA,?,m499,sleepless in seattle,,,,,
u7388,VICTORIA,?,m499,sleepless in seattle,,,,,
u7383,LULU,?,m499,sleepless in seattle,,,,,
u7399,RAMN,?,m500,salt of the earth,,,,,
u7391,ALEXANDER,?,m500,salt of the earth,,,,,
u7403,SHERIFF,?,m500,salt of the earth,,,,,
u7392,ANTONIO,?,m500,salt of the earth,,,,,
u7393,BARTON,?,m500,salt of the earth,,,,,
u7394,ESPERANZA,F,m500,salt of the earth,,,,,
u7395,ESTELLA,?,m500,salt of the earth,,,,,
u7404,TERESA,?,m500,salt of the earth,,,,,
u7400,RUTH,?,m500,salt of the earth,,,,,
u7396,FRANK,?,m500,salt of the earth,,,,,
u7397,HARTWELL,?,m500,salt of the earth,,,,,
u7398,LUIS,?,m500,salt of the earth,,,,,
u7402,SEBASTIAN,?,m500,salt of the earth,,,,,
u7401,SAL,?,m500,salt of the earth,,,,,
u7411,DANNY/TOM,?,m501,the salton sea,,,,,
u7405,BO,?,m501,the salton sea,,,,,
u7406,BOBBY,?,m501,the salton sea,,,,,
u7413,JIMMY,M,m501,the salton sea,,,,,
u7410,DANNY,M,m501,the salton sea,,,,,
u7407,BOOKMAN,?,m501,the salton sea,,,,,
u7408,BUBBA,?,m501,the salton sea,,,,,
u7409,COLETTE,F,m501,the salton sea,,,,,
u7419,TRAHN,?,m501,the salton sea,,,,,
u7416,NANCY,?,m501,the salton sea,,,,,
u7420,VERNE,?,m501,the salton sea,,,,,
u7417,POOH-BEAR,M,m501,the salton sea,,,,,
u7418,TANNER,?,m501,the salton sea,,,,,
u7412,GARCETTI,M,m501,the salton sea,,,,,
u7415,LIZ,F,m501,the salton sea,,,,,
u7414,KUJO,?,m501,the salton sea,,,,,
u7423,MILLER,M,m502,saving private ryan,1,0,1,1,1
u7421,COLONEL ANDERSON,?,m502,saving private ryan,,,,,
u7422,JACKSON,M,m502,saving private ryan,,,,,
u7428,UPHAM,M,m502,saving private ryan,,,,,
u7424,REIBEN,M,m502,saving private ryan,,,,,
u7427,SUPPLY SERGEANT,?,m502,saving private ryan,,,,,
u7426,SARGE,M,m502,saving private ryan,,,,,
u7425,RYAN,?,m502,saving private ryan,,,,,
u7429,WADE,?,m502,saving private ryan,,,,,
u7430,AGENT,?,m503,say anything...,,,,,
u7437,DIANE,F,m503,say anything...,,,,,
u7440,JIM,M,m503,say anything...,,,,,
u7431,AGENT SIMS,?,m503,say anything...,,,,,
u7432,ASSISTANT,?,m503,say anything...,,,,,
u7442,LLOYD,M,m503,say anything...,,,,,
u7433,CONSTANCE,?,m503,say anything...,,,,,
u7434,COREY,F,m503,say anything...,,,,,
u7436,DC,?,m503,say anything...,,,,,
u7447,REBECCA,?,m503,say anything...,,,,,
u7435,COURT'S ATTORNEY,?,m503,say anything...,,,,,
u7448,U.S. ATTORNEY,?,m503,say anything...,,,,,
u7446,MRS COURT,?,m503,say anything...,,,,,
u7443,MARK,?,m503,say anything...,,,,,
u7438,GUY 2,?,m503,say anything...,,,,,
u7439,JASON,?,m503,say anything...,,,,,
u7441,JOE,?,m503,say anything...,,,,,
u7445,MISS EVANS,?,m503,say anything...,,,,,
u7444,MIKE,?,m503,say anything...,,,,,
u7449,VALHERE,?,m503,say anything...,,,,,
u7460,SCHINDLER,M,m504,schindler's list,1,1,0,0,1
u7450,BRINNLITZ GUY 2,?,m504,schindler's list,,,,,
u7451,CLERK,?,m504,schindler's list,,,,,
u7452,EMILIE,?,m504,schindler's list,,,,,
u7453,GESTAPO,?,m504,schindler's list,,,,,
u7454,GOETH,M,m504,schindler's list,,,,,
u7455,GOLDBERG,?,m504,schindler's list,,,,,
u7457,PFEFFERBERG,?,m504,schindler's list,,,,,
u7456,LOWENSTEIN,?,m504,schindler's list,,,,,
u7458,RASCH,?,m504,schindler's list,,,,,
u7459,SCHERNER,?,m504,schindler's list,,,,,
u7461,STERN,M,m504,schindler's list,,,,,
u7462,TOFFEL,?,m504,schindler's list,,,,,
u7469,DEWEY,M,m505,scream 2,,,,,
u7463,CAPTAIN TYLER,?,m505,scream 2,,,,,
u7483,SHERIFF,?,m505,scream 2,,,,,
u7464,CICI,?,m505,scream 2,,,,,
u7471,GIRL ON PHONE,?,m505,scream 2,,,,,
u7476,MAN'S VOICE,?,m505,scream 2,,,,,
u7466,DAWNIE,?,m505,scream 2,,,,,
u7465,COTTON,?,m505,scream 2,,,,,
u7484,SIDNEY,F,m505,scream 2,,,,,
u7470,GALE,F,m505,scream 2,,,,,
u7467,DEBBIE SALT,F,m505,scream 2,,,,,
u7478,MICKEY,?,m505,scream 2,,,,,
u7468,DEREK,M,m505,scream 2,,,,,
u7472,HALLIE,F,m505,scream 2,,,,,
u7485,VOICE,?,m505,scream 2,,,,,
u7473,IN THE THEATER,?,m505,scream 2,,,,,
u7480,ON SCREEN,?,m505,scream 2,,,,,
u7474,JOEL,?,m505,scream 2,,,,,
u7475,LOIS,?,m505,scream 2,,,,,
u7479,MURPHY,?,m505,scream 2,,,,,
u7482,RANDY,?,m505,scream 2,,,,,
u7477,MAUREEN,?,m505,scream 2,,,,,
u7481,PHIL,?,m505,scream 2,,,,,
u7486,ANGELINA,?,m506,scream 3,,,,,
u7499,TYSON,?,m506,scream 3,,,,,
u7487,BEN,?,m506,scream 3,,,,,
u7489,CHRISTINE,?,m506,scream 3,,,,,
u7500,VOICE,M,m506,scream 3,,,,,
u7488,BIANCA,?,m506,scream 3,,,,,
